,Unnamed: 0.1,Unnamed: 0,Date,NDAQ,NDAQ_6m,NDAQ_12m
319,319,319,2020-05-12,34.2852783203125,33.53636932373047,33.37837219238281
320,320,320,2020-05-13,34.408504486083984,34.389556884765625,35.27433395385742
321,321,321,2020-05-14,34.59495162963867,33.37837219238281,35.141624450683594
322,322,322,2020-05-15,35.416526794433594,33.915565490722656,35.264854431152344
323,323,323,2020-05-18,36.32027053833008,33.99772644042969,34.65498733520508
324,324,324,2020-05-19,35.5903205871582,34.51911544799805,33.69121170043945
325,325,325,2020-05-20,36.24759292602539,34.2852783203125,33.53636932373047
326,326,326,2020-05-21,36.020076751708984,34.408504486083984,34.389556884765625
327,327,327,2020-05-22,36.44667053222656,34.59495162963867,33.37837219238281
328,328,328,2020-05-26,36.74370574951172,35.416526794433594,33.915565490722656
329,329,329,2020-05-27,36.39926910400391,36.32027053833008,33.99772644042969
330,330,330,2020-05-28,36.77214431762695,35.5903205871582,34.51911544799805
331,331,331,2020-05-29,37.43257522583008,36.24759292602539,34.2852783203125
332,332,332,2020-06-01,37.56528472900391,36.020076751708984,34.408504486083984
333,333,333,2020-06-02,37.67903900146485,36.44667053222656,34.59495162963867
334,334,334,2020-06-03,37.71064376831055,36.74370574951172,35.416526794433594
335,335,335,2020-06-04,37.26509094238281,36.39926910400391,36.32027053833008
336,336,336,2020-06-05,37.88759613037109,36.77214431762695,35.5903205871582
337,337,337,2020-06-08,38.32999420166016,37.43257522583008,36.24759292602539
338,338,338,2020-06-09,37.947635650634766,37.56528472900391,36.020076751708984
339,339,339,2020-06-10,37.922359466552734,37.67903900146485,36.44667053222656
340,340,340,2020-06-11,35.932960510253906,37.71064376831055,36.74370574951172
341,341,341,2020-06-12,36.53580474853516,37.26509094238281,36.39926910400391
342,342,342,2020-06-15,37.24018096923828,37.88759613037109,36.77214431762695
343,343,343,2020-06-16,37.60823822021485,38.32999420166016,37.43257522583008
344,344,344,2020-06-17,37.48133850097656,37.947635650634766,37.56528472900391
345,345,345,2020-06-18,37.84938049316406,37.922359466552734,37.67903900146485
346,346,346,2020-06-19,37.70343017578125,35.932960510253906,37.71064376831055
347,347,347,2020-06-22,37.98263549804688,36.53580474853516,37.26509094238281
348,348,348,2020-06-23,37.63045501708984,37.24018096923828,37.88759613037109
349,349,349,2020-06-24,36.57704925537109,37.60823822021485,38.32999420166016
350,350,350,2020-06-25,37.65900039672852,37.48133850097656,37.947635650634766
351,351,351,2020-06-26,36.74839401245117,37.84938049316406,37.922359466552734
352,352,352,2020-06-29,37.29730224609375,37.70343017578125,35.932960510253906
353,353,353,2020-06-30,37.90649032592773,37.98263549804688,36.53580474853516
354,354,354,2020-07-01,38.3157958984375,37.63045501708984,37.24018096923828
355,355,355,2020-07-02,38.09368896484375,36.57704925537109,37.60823822021485
356,356,356,2020-07-06,38.417327880859375,37.65900039672852,37.48133850097656
357,357,357,2020-07-07,38.223777770996094,36.74839401245117,37.84938049316406
358,358,358,2020-07-08,38.61404037475586,37.29730224609375,37.70343017578125
359,359,359,2020-07-09,38.32848739624024,37.90649032592773,37.98263549804688
360,360,360,2020-07-10,38.98844146728516,38.3157958984375,37.63045501708984
361,361,361,2020-07-13,39.02651977539063,38.09368896484375,36.57704925537109
362,362,362,2020-07-14,39.59764099121094,38.417327880859375,37.65900039672852
363,363,363,2020-07-15,40.244911193847656,38.223777770996094,36.74839401245117
364,364,364,2020-07-16,40.30519485473633,38.61404037475586,37.29730224609375
365,365,365,2020-07-17,40.75257873535156,38.32848739624024,37.90649032592773
366,366,366,2020-07-20,41.66001510620117,38.98844146728516,38.3157958984375
367,367,367,2020-07-21,41.56800079345703,39.02651977539063,38.09368896484375
368,368,368,2020-07-22,42.548431396484375,39.59764099121094,38.417327880859375
369,369,369,2020-07-23,41.69492721557617,40.244911193847656,38.223777770996094
370,370,370,2020-07-24,41.42522048950195,40.30519485473633,38.61404037475586
371,371,371,2020-07-27,41.41571044921875,40.75257873535156,38.32848739624024
372,372,372,2020-07-28,40.660552978515625,41.66001510620117,38.98844146728516
373,373,373,2020-07-29,41.56800079345703,41.56800079345703,39.02651977539063
374,374,374,2020-07-30,41.21581268310547,42.548431396484375,39.59764099121094
375,375,375,2020-07-31,41.66319274902344,41.69492721557617,40.244911193847656
376,376,376,2020-08-03,41.35860061645508,41.42522048950195,40.30519485473633
377,377,377,2020-08-04,41.15235900878906,41.41571044921875,40.75257873535156
378,378,378,2020-08-05,41.36176300048828,40.660552978515625,41.66001510620117
379,379,379,2020-08-06,41.46964645385742,41.56800079345703,41.56800079345703
380,380,380,2020-08-07,42.158164978027344,41.21581268310547,42.548431396484375
381,381,381,2020-08-10,41.733001708984375,41.66319274902344,41.69492721557617
382,382,382,2020-08-11,41.396671295166016,41.35860061645508,41.42522048950195
383,383,383,2020-08-12,41.380802154541016,41.15235900878906,41.41571044921875
384,384,384,2020-08-13,41.33637237548828,41.36176300048828,40.660552978515625
385,385,385,2020-08-14,41.00641250610352,41.46964645385742,41.56800079345703
386,386,386,2020-08-17,41.34590530395508,42.158164978027344,41.21581268310547
387,387,387,2020-08-18,41.26341247558594,41.733001708984375,41.66319274902344
388,388,388,2020-08-19,41.206298828125,41.396671295166016,41.35860061645508
389,389,389,2020-08-20,41.39349365234375,41.380802154541016,41.15235900878906
390,390,390,2020-08-21,41.22216796875,41.33637237548828,41.36176300048828
391,391,391,2020-08-24,41.74886322021485,41.00641250610352,41.46964645385742
392,392,392,2020-08-25,41.27927780151367,41.34590530395508,42.158164978027344
393,393,393,2020-08-26,42.05345916748047,41.26341247558594,41.733001708984375
394,394,394,2020-08-27,41.83452606201172,41.206298828125,41.396671295166016
395,395,395,2020-08-28,41.83135986328125,41.39349365234375,41.380802154541016
396,396,396,2020-08-31,42.64995574951172,41.22216796875,41.33637237548828
397,397,397,2020-09-01,42.77687454223633,41.74886322021485,41.00641250610352
398,398,398,2020-09-02,43.55739974975586,41.27927780151367,41.34590530395508
399,399,399,2020-09-03,42.28189849853516,42.05345916748047,41.26341247558594
400,400,400,2020-09-04,41.33955764770508,41.83452606201172,41.206298828125
401,401,401,2020-09-08,40.11799240112305,41.83135986328125,41.39349365234375
402,402,402,2020-09-09,40.99053955078125,42.64995574951172,41.22216796875
403,403,403,2020-09-10,39.7834358215332,42.77687454223633,41.74886322021485
404,404,404,2020-09-11,40.03504943847656,43.55739974975586,41.27927780151367
405,405,405,2020-09-14,40.4459114074707,42.28189849853516,42.05345916748047
406,406,406,2020-09-15,40.81855392456055,41.33955764770508,41.83452606201172
407,407,407,2020-09-16,40.54464340209961,40.11799240112305,41.83135986328125
408,408,408,2020-09-17,39.63374328613281,40.99053955078125,42.64995574951172
409,409,409,2020-09-18,38.99993896484375,39.7834358215332,42.77687454223633
410,410,410,2020-09-21,38.87253952026367,40.03504943847656,43.55739974975586
411,411,411,2020-09-22,39.27703094482422,40.4459114074707,42.28189849853516
412,412,412,2020-09-23,38.13362503051758,40.81855392456055,41.33955764770508
413,413,413,2020-09-24,38.633670806884766,40.54464340209961,40.11799240112305
414,414,414,2020-09-25,39.5031623840332,39.63374328613281,40.99053955078125
415,415,415,2020-09-28,39.929954528808594,38.99993896484375,39.7834358215332
416,416,416,2020-09-29,38.659141540527344,38.87253952026367,40.03504943847656
417,417,417,2020-09-30,39.082740783691406,39.27703094482422,40.4459114074707
418,418,418,2020-10-01,39.46812057495117,38.13362503051758,40.81855392456055
419,419,419,2020-10-02,39.34709548950195,38.633670806884766,40.54464340209961
420,420,420,2020-10-05,39.77069854736328,39.5031623840332,39.63374328613281
421,421,421,2020-10-06,39.35664367675781,39.929954528808594,38.99993896484375
422,422,422,2020-10-07,39.168731689453125,38.659141540527344,38.87253952026367
423,423,423,2020-10-08,39.68470001220703,39.082740783691406,39.27703094482422
424,424,424,2020-10-09,39.83122253417969,39.46812057495117,38.13362503051758
425,425,425,2020-10-12,40.25162124633789,39.34709548950195,38.633670806884766
426,426,426,2020-10-13,40.25162124633789,39.77069854736328,39.5031623840332
427,427,427,2020-10-14,40.65612030029297,39.35664367675781,39.929954528808594
428,428,428,2020-10-15,40.89817428588867,39.168731689453125,38.659141540527344
429,429,429,2020-10-16,41.04468536376953,39.68470001220703,39.082740783691406
430,430,430,2020-10-19,40.60197448730469,39.83122253417969,39.46812057495117
431,431,431,2020-10-20,41.08290100097656,40.25162124633789,39.34709548950195
432,432,432,2020-10-21,42.15941619873047,40.25162124633789,39.77069854736328
433,433,433,2020-10-22,41.43325424194336,40.65612030029297,39.35664367675781
434,434,434,2020-10-23,41.12430953979492,40.89817428588867,39.168731689453125
435,435,435,2020-10-26,40.57012176513672,41.04468536376953,39.68470001220703
436,436,436,2020-10-27,39.84396362304688,40.60197448730469,39.83122253417969
437,437,437,2020-10-28,38.7706184387207,41.08290100097656,40.25162124633789
438,438,438,2020-10-29,38.85980224609375,42.15941619873047,40.25162124633789
439,439,439,2020-10-30,38.53492736816406,41.43325424194336,40.65612030029297
440,440,440,2020-11-02,39.2324447631836,41.12430953979492,40.89817428588867
441,441,441,2020-11-03,39.7834358215332,40.57012176513672,41.04468536376953
442,442,442,2020-11-04,41.18163299560547,39.84396362304688,40.60197448730469
443,443,443,2020-11-05,42.42695617675781,38.7706184387207,41.08290100097656
444,444,444,2020-11-06,42.42377853393555,38.85980224609375,42.15941619873047
445,445,445,2020-11-09,41.30266952514648,38.53492736816406,41.43325424194336
446,446,446,2020-11-10,40.49049758911133,39.2324447631836,41.12430953979492
447,447,447,2020-11-11,41.33770751953125,39.7834358215332,40.57012176513672
448,448,448,2020-11-12,40.40132141113281,41.18163299560547,39.84396362304688
449,449,449,2020-11-13,40.07326889038086,42.42695617675781,38.7706184387207
450,450,450,2020-11-16,39.98091506958008,42.42377853393555,38.85980224609375
451,451,451,2020-11-17,39.59870910644531,41.30266952514648,38.53492736816406
452,452,452,2020-11-18,39.089111328125,40.49049758911133,39.2324447631836
453,453,453,2020-11-19,39.73565673828125,41.33770751953125,39.7834358215332
454,454,454,2020-11-20,40.23570251464844,40.40132141113281,41.18163299560547
455,455,455,2020-11-23,40.13379287719727,40.07326889038086,42.42695617675781
456,456,456,2020-11-24,40.53508377075195,39.98091506958008,42.42377853393555
457,457,457,2020-11-25,40.55419921875,39.59870910644531,41.30266952514648
458,458,458,2020-11-27,40.4873161315918,39.089111328125,40.49049758911133
459,459,459,2020-11-30,40.764408111572266,39.73565673828125,41.33770751953125
460,460,460,2020-12-01,41.37592315673828,40.23570251464844,40.40132141113281
461,461,461,2020-12-02,41.20075225830078,40.13379287719727,40.07326889038086
462,462,462,2020-12-03,39.93150329589844,40.53508377075195,39.98091506958008
463,463,463,2020-12-04,40.059383392333984,40.55419921875,39.59870910644531
464,464,464,2020-12-07,41.10163497924805,40.4873161315918,39.089111328125
465,465,465,2020-12-08,41.13040542602539,40.764408111572266,39.73565673828125
466,466,466,2020-12-09,40.31515502929688,41.37592315673828,40.23570251464844
467,467,467,2020-12-10,39.96028518676758,41.20075225830078,40.13379287719727
468,468,468,2020-12-11,40.17769241333008,39.93150329589844,40.53508377075195
469,469,469,2020-12-14,39.65656280517578,40.059383392333984,40.55419921875
470,470,470,2020-12-15,40.69561004638672,41.10163497924805,40.4873161315918
471,471,471,2020-12-16,40.63486862182617,41.13040542602539,40.764408111572266
472,472,472,2020-12-17,41.08245849609375,40.31515502929688,41.37592315673828
473,473,473,2020-12-18,41.11443328857422,39.96028518676758,41.20075225830078
474,474,474,2020-12-21,40.93859100341797,40.17769241333008,39.93150329589844
475,475,475,2020-12-22,41.53004455566406,39.65656280517578,40.059383392333984
476,476,476,2020-12-23,40.906620025634766,40.69561004638672,41.10163497924805
477,477,477,2020-12-24,41.12082290649414,40.63486862182617,41.13040542602539
478,478,478,2020-12-28,41.19435119628906,41.08245849609375,40.31515502929688
479,479,479,2020-12-29,41.28706741333008,41.11443328857422,39.96028518676758
480,480,480,2020-12-30,41.60677719116211,40.93859100341797,40.17769241333008
481,481,481,2020-12-31,42.438018798828125,41.53004455566406,39.65656280517578
482,482,482,2021-01-04,42.20463180541992,40.906620025634766,40.69561004638672
483,483,483,2021-01-05,42.19184875488281,41.12082290649414,40.63486862182617
484,484,484,2021-01-06,43.2884407043457,41.19435119628906,41.08245849609375
485,485,485,2021-01-07,43.73603057861328,41.28706741333008,41.11443328857422
486,486,486,2021-01-08,44.3786506652832,41.60677719116211,40.93859100341797
487,487,487,2021-01-11,45.04682922363281,42.438018798828125,41.53004455566406
488,488,488,2021-01-12,45.3729362487793,42.20463180541992,40.906620025634766
489,489,489,2021-01-13,45.555171966552734,42.19184875488281,41.12082290649414
490,490,490,2021-01-14,45.4400749206543,43.2884407043457,41.19435119628906
491,491,491,2021-01-15,44.77188873291016,43.73603057861328,41.28706741333008
492,492,492,2021-01-19,45.48162841796875,44.3786506652832,41.60677719116211
493,493,493,2021-01-20,45.93242645263672,45.04682922363281,42.438018798828125
494,494,494,2021-01-21,45.20668029785156,45.3729362487793,42.20463180541992
495,495,495,2021-01-22,44.89337158203125,45.555171966552734,42.19184875488281
496,496,496,2021-01-25,45.494422912597656,45.4400749206543,43.2884407043457
497,497,497,2021-01-26,45.120361328125,44.77188873291016,43.73603057861328
498,498,498,2021-01-27,45.14274978637695,45.48162841796875,44.3786506652832
499,499,499,2021-01-28,44.44897079467773,45.93242645263672,45.04682922363281
500,500,500,2021-01-29,43.24687576293945,45.20668029785156,45.3729362487793
501,501,501,2021-02-01,44.31470489501953,44.89337158203125,45.555171966552734
502,502,502,2021-02-02,45.59353256225586,45.494422912597656,45.4400749206543
503,503,503,2021-02-03,45.44966506958008,45.120361328125,44.77188873291016
504,504,504,2021-02-04,45.90045928955078,45.14274978637695,45.48162841796875
505,505,505,2021-02-05,45.5871467590332,44.44897079467773,45.93242645263672
506,506,506,2021-02-08,45.54237365722656,43.24687576293945,45.20668029785156
507,507,507,2021-02-09,45.7597770690918,44.31470489501953,44.89337158203125
508,508,508,2021-02-10,45.54877853393555,45.59353256225586,45.494422912597656
509,509,509,2021-02-11,45.51680374145508,45.44966506958008,45.120361328125
510,510,510,2021-02-12,45.39531707763672,45.90045928955078,45.14274978637695
511,511,511,2021-02-16,46.03472137451172,45.5871467590332,44.44897079467773
512,512,512,2021-02-17,46.258522033691406,45.54237365722656,43.24687576293945
513,513,513,2021-02-18,46.31926727294922,45.7597770690918,44.31470489501953
514,514,514,2021-02-19,46.1754035949707,45.54877853393555,45.59353256225586
515,515,515,2021-02-22,45.27702331542969,45.51680374145508,45.44966506958008
516,516,516,2021-02-23,44.86779022216797,45.39531707763672,45.90045928955078
517,517,517,2021-02-24,45.39531707763672,46.03472137451172,45.5871467590332
518,518,518,2021-02-25,44.86140441894531,46.258522033691406,45.54237365722656
519,519,519,2021-02-26,44.212398529052734,46.31926727294922,45.7597770690918
520,520,520,2021-03-01,45.3569564819336,46.1754035949707,45.54877853393555
521,521,521,2021-03-02,44.96370697021485,45.27702331542969,45.51680374145508
522,522,522,2021-03-03,43.70725631713867,44.86779022216797,45.39531707763672
523,523,523,2021-03-04,44.11968994140625,45.39531707763672,46.03472137451172
524,524,524,2021-03-05,46.26171875,44.86140441894531,46.258522033691406
525,525,525,2021-03-08,46.35443878173828,44.212398529052734,46.31926727294922
526,526,526,2021-03-09,46.88515090942383,45.3569564819336,46.1754035949707
527,527,527,2021-03-10,46.21376419067383,44.96370697021485,45.27702331542969
528,528,528,2021-03-11,46.226600646972656,43.70725631713867,44.86779022216797
529,529,529,2021-03-12,46.32925033569336,44.11968994140625,45.39531707763672
530,530,530,2021-03-15,46.83290100097656,46.26171875,44.86140441894531
531,531,531,2021-03-16,46.66608810424805,46.35443878173828,44.212398529052734
532,532,532,2021-03-17,46.20094299316406,46.88515090942383,45.3569564819336
533,533,533,2021-03-18,46.496055603027344,46.21376419067383,44.96370697021485
534,534,534,2021-03-19,46.752708435058594,46.226600646972656,43.70725631713867
535,535,535,2021-03-22,47.195404052734375,46.32925033569336,44.11968994140625
536,536,536,2021-03-23,47.33975982666016,46.83290100097656,46.26171875
537,537,537,2021-03-24,47.26276397705078,46.66608810424805,46.35443878173828
538,538,538,2021-03-25,47.01896286010742,46.20094299316406,46.88515090942383
539,539,539,2021-03-26,48.35026931762695,46.496055603027344,46.21376419067383
540,540,540,2021-03-29,48.388763427734375,46.752708435058594,46.226600646972656
541,541,541,2021-03-30,47.30126953125,47.195404052734375,46.32925033569336
542,542,542,2021-03-31,47.304466247558594,47.33975982666016,46.83290100097656
543,543,543,2021-04-01,48.3919677734375,47.26276397705078,46.66608810424805
544,544,544,2021-04-05,48.792964935302734,47.01896286010742,46.20094299316406
545,545,545,2021-04-06,48.97260284423828,48.35026931762695,46.496055603027344
546,546,546,2021-04-07,48.3695068359375,48.388763427734375,46.752708435058594
547,547,547,2021-04-08,49.24848937988281,47.30126953125,47.195404052734375
548,548,548,2021-04-09,50.07614517211914,47.304466247558594,47.33975982666016
549,549,549,2021-04-12,50.07292938232422,48.3919677734375,47.26276397705078
550,550,550,2021-04-13,50.6631965637207,48.792964935302734,47.01896286010742
551,551,551,2021-04-14,50.506004333496094,48.97260284423828,48.35026931762695
552,552,552,2021-04-15,51.3432846069336,48.3695068359375,48.388763427734375
553,553,553,2021-04-16,51.38177108764648,49.24848937988281,47.30126953125
554,554,554,2021-04-19,50.88774871826172,50.07614517211914,47.304466247558594
555,555,555,2021-04-20,51.22459030151367,50.07292938232422,48.3919677734375
556,556,556,2021-04-21,51.10910415649414,50.6631965637207,48.792964935302734
557,557,557,2021-04-22,51.2374267578125,50.506004333496094,48.97260284423828
558,558,558,2021-04-23,52.119606018066406,51.3432846069336,48.3695068359375
559,559,559,2021-04-26,51.33686828613281,51.38177108764648,49.24848937988281
560,560,560,2021-04-27,51.58387756347656,50.88774871826172,50.07614517211914
561,561,561,2021-04-28,51.214962005615234,51.22459030151367,50.07292938232422
562,562,562,2021-04-29,51.933536529541016,51.10910415649414,50.6631965637207
563,563,563,2021-04-30,51.82127380371094,51.2374267578125,50.506004333496094
564,564,564,2021-05-03,52.12602615356445,52.119606018066406,51.3432846069336
565,565,565,2021-05-04,52.46285629272461,51.33686828613281,51.38177108764648
566,566,566,2021-05-05,52.466068267822266,51.58387756347656,50.88774871826172
567,567,567,2021-05-06,52.47570037841797,51.214962005615234,51.22459030151367
568,568,568,2021-05-07,52.79006576538086,51.933536529541016,51.10910415649414
569,569,569,2021-05-10,52.45965576171875,51.82127380371094,51.2374267578125
570,570,570,2021-05-11,51.24063491821289,52.12602615356445,52.119606018066406
571,571,571,2021-05-12,50.80113983154297,52.46285629272461,51.33686828613281
572,572,572,2021-05-13,51.61595916748047,52.466068267822266,51.58387756347656
573,573,573,2021-05-14,52.72590637207031,52.47570037841797,51.214962005615234
574,574,574,2021-05-17,52.53022766113281,52.79006576538086,51.933536529541016
575,575,575,2021-05-18,51.9495849609375,52.45965576171875,51.82127380371094
576,576,576,2021-05-19,51.62879180908203,51.24063491821289,52.12602615356445
577,577,577,2021-05-20,52.437198638916016,50.80113983154297,52.46285629272461
578,578,578,2021-05-21,52.5687255859375,51.61595916748047,52.466068267822266
579,579,579,2021-05-24,52.905555725097656,52.72590637207031,52.47570037841797
580,580,580,2021-05-25,52.70987319946289,52.53022766113281,52.79006576538086
581,581,581,2021-05-26,53.07557678222656,51.9495849609375,52.45965576171875
582,582,582,2021-05-27,53.245601654052734,51.62879180908203,51.24063491821289
583,583,583,2021-05-28,53.72037506103516,52.437198638916016,50.80113983154297
584,584,584,2021-06-01,52.75478744506836,52.5687255859375,51.61595916748047
585,585,585,2021-06-02,53.521484375,52.905555725097656,52.72590637207031
586,586,586,2021-06-03,53.91285705566406,52.70987319946289,52.53022766113281
587,587,587,2021-06-04,54.60897445678711,53.07557678222656,51.9495849609375
588,588,588,2021-06-07,54.18232345581055,53.245601654052734,51.62879180908203
589,589,589,2021-06-08,54.201568603515625,53.72037506103516,52.437198638916016
590,590,590,2021-06-09,54.252891540527344,52.75478744506836,52.5687255859375
591,591,591,2021-06-10,54.18210220336914,53.521484375,52.905555725097656
592,592,592,2021-06-11,55.65926742553711,53.91285705566406,52.70987319946289
593,593,593,2021-06-14,56.37049102783203,54.60897445678711,53.07557678222656
594,594,594,2021-06-15,56.73414611816406,54.18232345581055,53.245601654052734
595,595,595,2021-06-16,57.07527923583984,54.201568603515625,53.72037506103516
596,596,596,2021-06-17,57.86053085327149,54.252891540527344,52.75478744506836
597,597,597,2021-06-18,56.57645797729492,54.18210220336914,53.521484375
598,598,598,2021-06-21,57.535491943359375,55.65926742553711,53.91285705566406
599,599,599,2021-06-22,57.509742736816406,56.37049102783203,54.60897445678711
600,600,600,2021-06-23,57.2715950012207,56.73414611816406,54.18232345581055
601,601,601,2021-06-24,57.22010803222656,57.07527923583984,54.201568603515625
602,602,602,2021-06-25,57.30699157714844,57.86053085327149,54.252891540527344
603,603,603,2021-06-28,56.99805068969727,56.57645797729492,54.18210220336914
604,604,604,2021-06-29,56.91437530517578,57.535491943359375,55.65926742553711
605,605,605,2021-06-30,56.57645797729492,57.509742736816406,56.37049102783203
606,606,606,2021-07-01,56.65047454833984,57.2715950012207,56.73414611816406
607,607,607,2021-07-02,57.24584579467773,57.22010803222656,57.07527923583984
608,608,608,2021-07-06,56.75668716430664,57.30699157714844,57.86053085327149
609,609,609,2021-07-07,56.69231414794922,56.99805068969727,56.57645797729492
610,610,610,2021-07-08,56.02292251586914,56.91437530517578,57.535491943359375
611,611,611,2021-07-09,56.56681060791016,56.57645797729492,57.509742736816406
612,612,612,2021-07-12,57.81547164916992,56.65047454833984,57.2715950012207
613,613,613,2021-07-13,57.63526153564453,57.24584579467773,57.22010803222656
614,614,614,2021-07-14,57.31021499633789,56.75668716430664,57.30699157714844
615,615,615,2021-07-15,57.493648529052734,56.69231414794922,56.99805068969727
616,616,616,2021-07-16,57.46147155761719,56.02292251586914,56.91437530517578
617,617,617,2021-07-19,57.01092147827149,56.56681060791016,56.57645797729492
618,618,618,2021-07-20,58.2177619934082,57.81547164916992,56.65047454833984
619,619,619,2021-07-21,59.94916534423828,57.63526153564453,57.24584579467773
620,620,620,2021-07-22,59.64665222167969,57.31021499633789,56.75668716430664
621,621,621,2021-07-23,60.42546081542969,57.493648529052734,56.69231414794922
622,622,622,2021-07-26,60.04570770263672,57.46147155761719,56.02292251586914
623,623,623,2021-07-27,59.75928497314453,57.01092147827149,56.56681060791016
624,624,624,2021-07-28,59.707794189453125,58.2177619934082,57.81547164916992
625,625,625,2021-07-29,60.0778923034668,59.94916534423828,57.63526153564453
626,626,626,2021-07-30,60.09397888183594,59.64665222167969,57.31021499633789
627,627,627,2021-08-02,60.64108276367188,60.42546081542969,57.493648529052734
628,628,628,2021-08-03,60.71831893920898,60.04570770263672,57.46147155761719
629,629,629,2021-08-04,60.940372467041016,59.75928497314453,57.01092147827149
630,630,630,2021-08-05,60.72153472900391,59.707794189453125,58.2177619934082
631,631,631,2021-08-06,60.734413146972656,60.0778923034668,59.94916534423828
632,632,632,2021-08-09,60.72153472900391,60.09397888183594,59.64665222167969
633,633,633,2021-08-10,60.77946853637695,60.64108276367188,60.42546081542969
634,634,634,2021-08-11,60.9275016784668,60.71831893920898,60.04570770263672
